id,Country,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05
27,South Carolina,665.320098802854,678.941956923553,694.150442117318,711.731098800075,730.872485487574,752.013125875898,773.987651875666,797.448669616049,821.358569883012,845.765693872266,871.06022408544,897.521848864691,925.716850778662,955.24814144284,983.730600837213,1019.40775595248,1064.31841276921,1119.77341005285,1187.30794941806,1268.61594472422,1366.97239677856,1488.73868004891,1630.48489334815,1796.11066556948,1990.25354419011,2218.34977940159,2486.79076161584,2803.01846035855,3175.87422900437,3616.18915263693,4134.95664188588,4744.47275870967,5458.56150626054,6292.59046084521,7263.42766823422,8389.01544245013,9687.46597937877,11178.4307181147,12881.2127349516,14813.746125537,16991.3224929387,19425.0803170305,22120.3442945439,25074.9117872408,28277.4531824937,31706.5693580228,35330.3424152672,39106.6932756539,42984.6913830267,46906.8067260736,50811.9853568238,54639.2855174368,58331.3523694612,61837.7135744314,65117.3673118305,68140.4019252888,70888.5433062202,73354.688463096,75541.620425439,77460.1820815463,79127.1998282524,80563.4282008576,81791.7133559456,82835.4894482235,83717.6473730738,84459.758094303,85081.5986007815,85600.9233494098,86033.4098048285,86392.7210712704,86690.6401679575,86937.2423777587,87141.0824891667,87309.3819136825,87448.206612085,87562.6309340139,87656.8850514702,87734.4853181404,87798.3479258942,87850.8868498649,87894.0974409732,87929.6272144314,87958.8353293136,87982.8422998196,88002.5713761761,88018.7828945797,88032.1027391562,88043.045899338,88052.0359546673,88059.4211827872,88065.4878675095,88070.4712848996,88074.5647639922,88077.9271519977,88080.688958967,88082.9574111657,88084.8206039008,88086.3509132434,88087.607798725,88088.6401059957
28,District of Columbia,535.069424141229,537.117901406169,539.090578675591,540.957842848351,542.686877555933,544.327968482672,545.907223998162,547.396962056114,548.992446123359,550.715291124845,552.615006044697,554.764878271953,557.232396628604,560.080221548609,563.405315010147,567.480807590691,572.493089255477,578.622641160043,586.086527960059,595.175728656392,606.26473824244,619.846892499289,636.113376730482,655.621101539845,679.035575630219,707.143581918433,740.867323278939,781.285269087977,829.653136819627,887.41492455601,956.177737526311,1037.73065625883,1134.03897767567,1247.21528143001,1379.4630461343,1532.99460095059,1709.9164569674,1912.18428085062,2141.40833929423,2398.70142609584,2684.53343441488,2998.60829375035,3339.77597625141,3705.98838020352,4094.3032835298,4500.93796064144,4921.35838781457,5350.40118415,5782.42862505553,6211.51971870344,6631.69830429859,7037.19410232309,7422.70785200558,7783.67869676087,8116.51476592655,8418.75573711581,8689.14319499556,8927.58854905545,9135.04556262804,9313.31035323552,9464.78183422946,9592.21766664864,9698.51482177177,9786.53317799777,9858.96916459599,9918.27728289186,9966.63163120285,10005.9176410206,10037.7437295101,10063.4645879067,10084.2099334655,10100.9145668304,10114.3472159422,10125.1368406899,10133.7958607452,10140.7402375265,10146.3065855812,10150.7665963094,10154.3390901133,10157.2000094938,10159.4906460956,10161.3243696843,10162.7920967662,10163.9667130395,10164.9066362453,10165.6586791308,10166.2603468125,10166.7416795345,10167.126731165,10167.4347560585,10167.6811622026,10167.8782767105,10168.035960357,10168.1621005331,10168.26300626,10168.3437243763,10168.4082923873,10168.4599405565,10168.5012533993,10168.5342987582
29,Kansas,259.136493536628,261.739864924024,264.854873189108,268.72466954294,273.459858078396,279.420973669817,287.018637845301,296.915128765009,309.079779571607,324.088445405542,342.655372107275,365.687978380437,394.302441947887,429.879414441098,474.091210598044,529.186698430802,597.734850558578,682.907709202452,788.485172470683,919.045498521222,1079.97050987662,1277.54274752035,1518.72561970819,1811.47892018144,2164.37932315362,2586.24580456372,3085.55810906372,3669.63758610396,4343.61853357823,5109.28953223363,5963.96114690701,6899.62893854727,7902.63900009298,8954.09886923835,10031.0841198236,11108.5638095902,12161.7492001047,13168.5136061094,14111.3779015233,14978.8108711666,15765.6245625532,16472.4590689553,17104.5345233887,17669.9788399041,18178.0823717627,18637.7886116553,19056.6152420596,19440.0869657447,19791.6511913102,20112.9775973405,20404.4996551854,20666.0495548044,20897.4490525145,21098.9633032639,21271.5600934956,21416.9671948284,21537.5631066727,21636.164074489,21715.7771256394,21779.3761388224,21829.734234655,21869.3219323998,21900.2635489349,21924.3364848848,21942.9971295909,21957.4200893022,21968.5414760981,21977.1007060186,21983.677899841,21988.7258255291,21992.5963697578,21995.5620511451,21997.8332840158,21999.5721133971,22000.9030703462,22001.9217008879,22002.7012286813,22003.2977310911,22003.7541399495,22004.1033206784,22004.3704342896,22004.5747453701,22004.7310043608,22004.8505043282,22004.9418894718,22005.0117743847,22005.0652188659,22005.106092208,22005.1373526873,22005.1612618629,22005.1795487233,22005.1935352699,22005.2042324972,22005.2124136965,22005.2186704235,22005.223455238,22005.2271143558,22005.2299126143,22005.2320525735,22005.2336891386
30,Missouri,974.427491999738,983.595856574555,992.560479754963,1001.1136639717,1009.14661529241,1016.66131180887,1023.72896415524,1030.82233143545,1038.11746251348,1045.78051559403,1053.77786370102,1062.5169900088,1072.25504433381,1083.51226026715,1094.72299475639,1111.78129880894,1136.66462558869,1172.62889703104,1223.97716206565,1296.56828179116,1398.74751938167,1543.41473838956,1740.84225908829,2010.91874595507,2380.75606210426,2887.19529406494,3579.71966452218,4524.1496847526,5806.5789901828,7537.92305988703,9853.82350256406,12914.2950169595,16895.036986239,21968.1929930834,28269.824655447,35855.9195974125,44656.5332481287,54449.0027239633,64861.949459718,75419.4197244839,85611.1717884163,94968.1046707556,103126.947813697,109875.577908158,115170.826302897,119121.536005972,121939.544904288,123876.863015394,125172.676189616,126023.747953827,126576.965501936,126935.034636753,127166.751578611,127317.016459754,127414.72906828,127478.399132408,127519.903086794,127546.911490561,127564.423325661,127575.723990558,127582.982414075,127587.628308527,127590.597399673,127592.495884742,127593.712542627,127594.494829021,127594.999616067,127595.326335057,127595.538208325,127595.675664363,127595.764740565,127595.822326586,127595.859440213,127595.883288061,127595.89857871,127595.908374495,127595.914653788,127595.918686024,127595.921281568,127595.922956447,127595.92403938,127595.924740354,127595.925194113,127595.925487555,127595.92567699,127595.925799024,127595.925877484,127595.925927862,127595.925960195,127595.925980957,127595.925994308,127595.926002907,127595.926008455,127595.926012039,127595.926014356,127595.926015854,127595.926016821,127595.926017445,127595.926017847,127595.926018105
31,Vermont,56.1050178198106,56.1928898765817,56.2652235858484,56.3225547518961,56.3680982059797,56.4066761940576,56.4490048198108,56.4913334473895,56.571338764298,56.6963221074896,56.8723045697843,57.1060522317886,57.4081678534356,57.7919194752909,58.2890047866731,58.8947475845681,59.6439671861858,60.5806392151881,61.7606972420743,63.2545482268358,65.1505459227535,67.5581821997345,70.6177002680995,74.4967928792651,79.406007818298,85.6100111057551,93.4408334203119,103.313026046369,115.741929555847,131.360474388119,150.952430838845,175.468852265862,206.05000000219,244.041746706601,291.000649281908,348.679078187232,418.979543060659,503.864104245185,605.209834566451,724.59986915816,863.056549311289,1020.74155406871,1196.67175107818,1388.51895917995,1592.56671206999,1803.87192510433,2016.64144714931,2224.77385849525,2422.47461823576,2604.83387739312,2768.26489328328,2910.7317090795,3031.74083039457,3132.12373831444,3213.68150000807,3278.783574857,3330.00368930699,3369.84428934984,3400.56449218812,3424.09906093506,3442.04317050765,3455.67666815167,3466.00701875633,3473.81715128063,3479.71048766796,3484.14970799995,3487.48839930273,3489.99608647989,3491.87769502209,3493.28858555667,3494.34616554824,3495.13887420621,3495.73313792839,3496.17874007337,3496.51294263393,3496.76362531216,3496.95165672685,3497.09267240972,3497.19840054482,3497.27764733123,3497.33702898431,3497.38151663147,3497.41484353261,3497.4398108499,3497.45851818948,3497.47253783908,3497.48304647141,3497.49092450887,3497.49683085198,3497.50125888033,3497.50457829066,3497.50706629155,3497.50893084737,3497.51032801122,3497.51137487376,3497.51215926104,3497.51274701541,3497.51318747209,3497.51351758184,3497.51376501348
32,Virginia,1619.81882293808,1634.94475379962,1656.80605499019,1686.01354260217,1723.35233727359,1769.66820888201,1826.04734992678,1894.5381167207,1969.67509382666,2056.90898022678,2161.81570970746,2290.40755907882,2449.21538770811,2645.22285248892,2885.82815188977,3179.23644739094,3525.34944933746,3926.35233585557,4385.97663086971,4908.73851636874,5498.99229185132,6159.57622573737,6889.95219872893,7689.51818125474,8547.09599759794,9443.67534917058,10355.0245554025,11254.3207535213,12114.8673250896,12912.7700106897,13629.1950885629,14254.8702914375,14788.0445589292,15232.7037793848,15596.7926179277,15890.53614619,16125.0089760456,16311.019968084,16458.1723297952,16574.6797824253,16667.1714440072,16740.7875363981,16799.465357004,16846.246425486,16883.5178648885,16913.1788854711,16936.751467395,16955.4598732495,16970.2893930714,16982.0318925429,16991.3222768436,16998.6681415734,17004.4740078531,17009.0614490462,17012.6855191482,17015.5481678128,17017.809123866,17019.59465149,17021.00454227,17022.1176670476,17022.9963673542,17023.6899229342,17024.2372869713,17024.6692442075,17025.0101157701,17025.279108112,17025.4913820899,17025.6589015441,17025.7911054907,17025.8954403425,17025.9777808019,17026.0427622274,17026.0940427349,17026.1345096988,17026.1664423894,17026.1916401,17026.2115231483,17026.2272125668,17026.2395930343,17026.2493626087,17026.2570720395,17026.2631558393,17026.2679568209,17026.2717454668,17026.2747352095,17026.2770944795,17026.2789562037,17026.2804252929,17026.2815845465,17026.2824993101,17026.2832211513,17026.2837907623,17026.2842402515,17026.2845949535,17026.2848748581,17026.2850957384,17026.2852700403,17026.2854075854,17026.2855161242,17026.2856017732
33,Connecticut,4269.23019767089,4279.08242322283,4289.68053879528,4301.03901895633,4313.15222120708,4326.24621466208,4340.93466339846,4357.81824426358,4381.02517823993,4412.51059977525,4455.0941826052,4512.03339012207,4587.29270606077,4686.08532499606,4815.56697959003,4981.07033825403,5192.87058936993,5463.97723808473,5810.770729635,6253.67439459374,6817.75883513325,7533.20631976149,8435.67075983825,9565.25237337992,10966.4161899172,12686.5816918683,14774.2589411448,17276.7331080833,20237.4395384592,23693.0523883672,27671.3154200418,32186.1740025422,37231.9288223135,42775.9550694601,48751.4504364839,55052.853145241,61536.8092385457,68030.4136588132,74346.4396211165,80302.8430902792,85742.9152936088,90552.1290046003,94668.3724431626,98083.5531838901,100836.551856139,102999.726626286,104663.120495029,105920.239793671,106857.900388675,107550.705022071,108059.312616642,108431.13609648,108702.229880556,108899.513743839,109042.86229582,109146.860493982,109222.184807119,109276.646098609,109315.957863627,109344.295635998,109364.704493227,109379.397685046,109389.977464324,109397.599315306,109403.094032456,109407.057924312,109409.918852225,109411.984095329,109413.474734319,109414.550184414,109415.325633254,109415.884429802,109416.286912122,109416.576734573,109416.785436423,109416.935762255,109417.044085362,109417.12217745,109417.178497323,109417.219124722,109417.248433331,109417.269573516,109417.28481752,109417.295806024,109417.303724416,109417.309429173,109417.313538791,109417.316499504,109417.31863292,109417.320170606,109417.321279199,109417.322078595,109417.322655087,109417.323070821,109417.323370589,109417.323586699,109417.323742466,109417.323854721,109417.32393561,109417.323993896
34,Iowa,693.214849414008,702.682544193561,714.844343013099,730.00741496217,748.507321662079,771.268082282702,799.291955375724,834.781822686494,877.358546463536,928.672614984263,990.755809020117,1066.08004393351,1157.66462251702,1269.16267369792,1404.93054694128,1570.16536567098,1770.78361880436,2013.74000157634,2307.16422806331,2660.45687070468,3084.24245706693,3590.33654249927,4191.36452248274,4900.90227981941,5732.59154947386,6699.27288509671,7811.83845855088,9077.8286015321,10499.8718073267,12074.15630791,13789.1728621694,15625.0862109576,17553.9078392064,19540.6552396839,21545.4776296975,23526.5407832962,25443.2702737678,27259.5082716464,28946.0320215523,30482.1941024896,31856.479514548,33066.0204913384,34115.2913383459,35014.3144175411,35776.7258720506,36417.9910671001,36953.9515582512,37399.7808250783,37769.3375175138,38074.8516161271,38326.8560140837,38534.2772011376,38704.6098686566,38844.1232833356,38958.0618719611,39050.8208192473,39126.0901988873,39186.9693572456,39236.0573027349,39275.5256928868,39307.1799037475,39332.5119467877,39352.7473152971,39368.8867012652,39381.7429185359,39391.9731751424,39400.1068475386,39406.5690437574,39411.7003003129,39415.7728599586,39419.0040038357,39421.5668986033,39423.5993799405,39425.2110409752,39426.4889379068,39427.5021723472,39428.3055632316,39428.9425823592,39429.4476957779,39429.8482272301,39430.1658384342,39430.4177033532,39430.6174387159,39430.7758411369,39430.9014710944,39431.0011157676,39431.0801560454,39431.1428576718,39431.1926022564,39431.232070564,39431.2633878975,39431.2882393638,39431.3079612213,39431.3236132452,39431.3360360434,39431.3458964547,39431.3537235118,39431.3599369416,39431.3648697601,39431.3687861923
35,Louisiana,3120.99179180913,3136.90285492075,3152.80828579827,3169.09107640252,3185.63670462693,3203.87200326817,3223.78383044561,3245.7908489405,3268.35545867631,3292.42387508745,3316.56738796641,3339.63326660755,3359.87927307042,3378.24223573266,3394.52033285222,3418.0110497006,3449.59984308838,3492.78862972429,3551.79296721687,3630.48728454003,3732.42892779894,3863.18541980828,4021.63066444456,4214.54865969676,4450.11223187796,4738.78172831543,5093.7144745794,5531.45019328419,6071.85176981271,6738.87838128246,7558.77061536042,8562.03841802582,9782.8722238832,11258.5152729455,13028.291348748,15131.8634185481,17606.0100419975,20482.4248899098,23781.4612683699,27506.6968860601,31639.6526357334,36135.8689867342,40923.4690814336,45905.3059730949,50964.8881682653,55975.826141051,60812.9808801179,65363.8386834413,69538.1536330501,73274.2871156927,76541.4217934721,79337.7336369816,81685.1900941861,83622.6943943592,85198.9124017179,86465.9798243416,87474.7621585163,88271.8226774966,88897.8795048093,89387.3680004457,89768.7057340094,90064.934534516,90294.5052802681,90472.0634069187,90609.1615794575,90714.8705262311,90796.2847761661,90858.9345749257,90907.1168444556,90944.1598888734,90972.6345070443,90994.5217923199,91011.3458240964,91024.2779245051,91034.2179828207,91041.8574596058,91047.7278985833,91052.238121189,91055.7026818298,91058.3636338477,91060.4072053838,91061.9766119832,91063.1819242588,91064.1076857295,91064.8188001705,91065.3650797916,91065.7847531706,91066.1071647195,91066.3548471245,91066.545109413,91066.6912525006,91066.8034994985,91066.8897082652,91066.9559179231,91067.0067687069,91067.0458249681,91067.0758238862,91067.0988670341,91067.1165678649,91067.1301651534
36,Ohio,2722.36670929701,2747.07677359198,2774.8024397257,2806.56785106067,2843.39047710995,2886.61323375574,2937.79375916613,2997.53093517853,3074.60728133068,3173.55582122636,3299.83616948014,3460.65677185849,3665.3001280106,3926.11012017685,4260.17231262286,4678.20026224981,5201.64424057481,5857.10571835616,6677.34791151509,7702.52098881807,8981.39656945724,10572.6326347099,12546.2330700877,14982.3343916028,17972.2601887225,21617.5793556299,26027.7898921443,31316.5623027472,37596.3978655269,44971.7763691134,53534.6351607041,63355.7821370181,74477.6368674057,86906.6465446539,100604.89488742,115480.878952869,131380.566384705,148081.257116695,165292.084855253,182663.81280371,199809.342899566,216333.425221004,231867.348245985,246102.751471503,258818.4771674,269895.129771511,279315.542599843,287151.727090652,293542.202993972,298665.410473853,302714.764887112,305879.145968235,308330.245551012,310216.246809173,311660.272721933,312761.831561906,313599.775162948,314235.742261675,314717.482716231,315081.771789343,315356.826071889,315564.235102795,315720.475538407,315838.087459738,315926.586295238,315993.170363138,316043.270007171,316080.97285175,316109.351489849,316130.714239953,316146.795575408,316158.899719576,316168.008319978,316174.860906259,316180.014949948,316183.890745799,316186.805058552,316188.996452563,316190.644434657,316191.883958086,316192.816418057,316193.517976476,316194.045847931,316194.443031239,316194.74186061,316194.9666655,316195.135761156,316195.262938885,316195.358583382,316195.430512208,316195.484607927,316195.525294994,316195.555899853,316195.57892283,316195.596243229,316195.609273784,316195.619076798,316195.626451332,316195.631998619,316195.636171138
37,Michigan,6103.16328291986,6120.42614271343,6143.06284713624,6172.26319440576,6209.76831464885,6257.69022592687,6319.38204685056,6399.56044479634,6501.47253318952,6631.30215676581,6796.7403599828,7007.75681941158,7277.05497812085,7621.20104033675,8061.61916695644,8623.70533186679,9340.1684981027,10251.981067921,11410.2858806756,12878.3749191463,14733.8377795951,17070.3972397193,19999.2436927921,23650.1581200517,28169.80347156,33717.5787315284,40457.4292314413,48544.8119162459,58108.4747137289,69228.3039410706,81912.9182626336,96080.7680867277,111551.068904277,128048.693083902,145223.972965864,162684.084023673,180029.57739956,196888.784443035,212944.099047066,227947.121766813,241722.305965802,254161.494297134,265213.50482966,274873.254948353,283173.440095048,290179.209004301,295984.338345735,300706.483833777,304480.032129312,307446.82496465,309746.43643468,311507.992035931,312844.814839208,313852.122092142,314607.18671965,315171.061965766,315591.033967799,315903.208084279,316134.886845706,316306.588942379,316433.67861557,316527.636154587,316597.027125133,316648.23280769,316685.99824453,316713.843737164,316734.374610302,316749.514722755,316760.682262372,316768.921569913,316775.001444932,316779.488026252,316782.798537525,316785.240760539,316787.041954885,316788.370030611,316789.349069385,316790.070736132,316790.602700976,316790.994876561,316791.284047511,316791.497307609,316791.654608196,316791.770642916,316791.856237746,316791.919373677,316791.9659379,316792.000275213,316792.025592972,316792.044258858,316792.058020258,316792.068166225,316792.075647246,316792.081163876,316792.085232336,316792.088232997,316792.090446172,316792.092078501,316792.093282361,316792.094170154
39,Arkansas,231.838774365578,239.262614792679,247.412539479761,256.320165469322,266.094667628098,276.813125948707,288.753192561118,302.012131720815,318.266720553542,338.159379728598,362.528271782097,392.070031434763,427.812376876504,470.974898629932,523.600302373449,585.792794863531,659.339918335258,746.319596444934,849.160777259747,970.668339811691,1114.06454382059,1282.97487511065,1481.47301165337,1713.75062921001,1984.24786433113,2297.53216079826,2658.20896143981,3070.70462983021,3539.03891046548,4066.44000088051,4655.49850164741,5307.64036617772,6022.86091701658,6799.47796951124,7633.92406653483,8520.59337087705,9451.77408246618,10417.6859366684,11406.6942562166,12405.6581336982,13400.4490944411,14376.6094694337,15320.1150115025,16218.1606456967,17059.8926726438,17836.9284147011,18543.6857299617,19177.4556651377,19738.2275565273,20228.3133913944,20651.8430134727,21014.2093436217,21321.5346968146,21580.2089724788,21796.52834679,21976.4404043586,22125.3865669326,22248.2235813392,22349.2035263236,22431.9928793707,22499.7161275597,22555.011143747,22600.088359241,22636.7887478188,22666.6378155428,22690.8942582146,22710.5928591105,22726.5817149845,22739.5541532564,22750.0758177582,22758.607450452,22765.523899169,22771.1298670134,22775.6728860724,22779.3539586941,22782.3362477306,22784.7521579865,22786.7090999571,22788.2941790664,22789.5780107154,22790.6178243948,22791.4599891381,22792.1420673781,22792.6944840276,22793.1418815733,22793.5042191343,22793.7976630724,22794.0353082175,22794.2277617114,22794.3836155658,22794.5098292467,22794.6120395374,22794.6948116023,22794.7618424702,22794.8161259741,22794.8600864398,22794.8956870185,22794.9245174462,22794.9478651116,22794.9667725934
40,Delaware,436.642136335616,438.190557227643,439.653257334847,441.116263263113,442.665281085869,444.276559881129,445.884017170683,447.442037298689,449.110147587803,450.98190890932,453.054058244016,455.383039531453,458.016563950106,461.055897558394,464.441094700377,468.561232939151,473.570024190337,479.694066708508,487.127732269619,496.132938089808,507.018048687507,520.375386515809,536.284664708013,555.263392252347,577.913730969852,604.958721813815,637.250654405458,675.794202948185,721.758221104678,776.532976223134,841.663012865592,918.907594796462,1010.23962822579,1117.85799914557,1244.16992909953,1391.76235156948,1563.30412931205,1761.58975099506,1989.37856052698,2249.27565971891,2543.58702568439,2874.15927078089,3242.20868167149,3648.15001458646,4091.42617671908,4570.3686149045,5082.0795401407,5622.36071763071,6185.70487102093,6765.37504604982,7353.59005154848,7941.8323259064,8521.2422260163,9083.09814547421,9619.32287262652,10122.9563151702,10588.5342571644,11012.325643651,11392.4034133399,11728.5519743873,12022.0393600413,12275.3007624736,12491.5858876744,12674.6177450898,12828.2972866837,12956.4725186403,13062.7760399412,13150.5256082785,13222.6754032706,13281.8045625773,13330.1305254684,13369.5370304725,13401.609278316,13427.6712104525,13448.8217929961,13465.9686046723,13479.8579496229,13491.1012799202,13500.1980233381,13507.5550707233,13513.5032461586,13518.3111078066,13522.1964164893,13525.3356001493,13527.8715183804,13529.9198024473,13531.574014439,13532.9098363678,13533.9884678368,13534.8593809232,13535.5625540914,13536.1302839486,13536.5886545465,13536.9587284892,13537.2575118011,13537.4987347543,13537.6934830643,13537.8507076608,13537.9776361208,13538.0801046267
41,Mississippi,943.903985414773,952.86714846465,964.9514569518,981.415159604687,1004.05807658605,1035.10073800044,1076.2578201074,1129.5930978361,1193.31322103295,1270.12197714989,1363.29160197468,1476.77888408688,1615.74846869851,1786.73578002171,1997.83428228236,2258.77121523262,2580.2757724867,2975.21397327526,3458.5589700772,4047.40800817518,4760.8799184724,5620.0220653112,6647.2379791112,7866.32948618984,9300.21572264328,10968.8612890601,12886.6543709319,15059.3250015317,17480.8537986166,20130.9104552218,22973.5076208518,25957.5102338851,29019.0857718719,32086.1977410003,35084.5742846504,37944.249711219,40605.58383133,43023.8232390971,45171.4227652499,47038.1651638149,48629.2174872341,49961.7496489536,51060.9300187535,51956.0530594058,52677.3325583293,53253.6025834475,53710.922646305,54071.931230411,54355.7307074598,54578.0992042438,54751.8686119797,54887.3593835551,54992.8061041912,55074.7416951862,55138.326074755,55187.619313048,55225.805011273,55255.3713747216,55278.257276499,55295.9696075255,55309.6771193429,55320.2850226134,55328.4938696692,55334.8457032054,55339.7599914804,55343.5614669567,55346.5016178166,55348.7752554788,55350.5332840488,55351.8925618636,55352.9435377432,55353.7561788108,55354.3845795599,55354.8705467793,55355.2463854019,55355.5370594638,55355.7618646497,55355.9357202007,55356.0701653605,55356.1741274299,55356.2545138839,55356.3166692608,55356.3647281646,55356.4018884154,55356.430622664,55356.452842435,55356.4700252869,55356.4833133206,55356.4935894178,55356.5015361801,55356.5076814563,55356.5124334893,55356.5161080498,55356.5189493889,55356.5211464283,55356.5228452791,55356.5241589288,55356.5251747401,55356.5259602568,55356.5265676982
42,New Mexico,473.55230671739,478.178364681533,482.9199487224,487.748010318645,492.517063850692,497.370865389456,502.415399460454,507.499374278323,513.099376538864,519.252534319466,526.106602436327,533.74216697717,542.218230444599,551.598411782198,562.314311211584,574.061212203876,586.990177551217,601.27728944739,617.121896082138,634.766856238388,654.484522123867,676.592869927587,701.434416593308,729.362281067179,760.774674143109,796.110307108118,835.858869005316,880.56876779411,930.851397012495,987.354764616774,1050.85632760153,1122.21501789489,1202.37559300667,1292.37142543037,1393.32379881667,1506.44216130228,1633.02087375774,1774.43185622138,1932.12068363336,2107.59258646555,2302.39440952047,2518.08980168274,2756.22732101652,3018.30148714721,3305.71129645022,3619.69924645564,3961.2912738524,4331.23196492347,4729.91727650864,5157.32797425339,5612.96702537432,6095.80537119992,6604.24083696973,7136.07424550412,7688.50799856644,8258.1707836906,8841.1709502395,9433.1791046601,10029.5380361488,10625.3949573085,11215.8505494737,11796.1150263858,12361.661091018,12908.3635748749,13432.6165876804,13931.421146008,14402.4390692222,14844.0121155076,15255.1483816105,15635.4804743745,15985.2017040654,16304.9873703067,16595.9081827902,16859.3421426523,17096.8900622776,17310.2984410546,17501.3920811371,17672.0175947432,17823.9979615773,17959.0975727377,18078.9967299405,18185.2743197228,18279.3972990605,18362.7156641764,18436.4616838085,18501.7523266636,18559.5939760324,18610.888685849,18656.4413819366,18696.9675440419,18733.1010190903,18765.4017106333,18794.3629663549,18820.418546565,18843.9491038835,18865.2881399539,18884.7274310538,18902.5219328087,18918.8941865015,18934.0382571582
46,Maine,102.671701196847,103.448006096336,104.359490108062,105.409640833607,106.594108395331,107.927469791311,109.441858055448,111.199007152028,113.167166541536,115.389738301859,117.90112252104,120.739914566821,123.958553787826,127.62938515629,131.846955498223,136.64662912033,142.106388349987,148.311817825037,155.361757738089,163.371697166947,172.473291291352,182.813999819645,194.554646075538,207.886761698859,223.024994913636,240.212033990016,259.722058207211,281.863036344613,306.97824422283,335.447463330451,367.7015114133,404.222021635622,445.546559676508,492.273138766927,545.064286272202,604.651084375483,671.836990439062,747.501548246543,832.600563155173,928.165977474859,1035.30313159673,1155.18501483483,1289.04302621252,1438.15369511185,1603.82075350538,1787.34982826024,1990.01746099856,2213.03343643786,2457.49663311979,2724.3450938479,3014.30156230395,3327.81645223015,3665.01090479961,4025.62371072973,4408.96589476886,4813.8872236815,5238.75868444466,5681.4742918097,6139.47442064306,6609.79130396767,7089.1158419128,7573.88271380503,8060.369279597,8544.8025608274,9023.46798591349,9492.81363547618,9949.54437205456,10390.7013588664,10813.7238349195,11216.4915048959,11597.3472857085,11955.1013389021,12289.0182482245,12598.7898623057,12884.4967302373,13146.5612214183,13385.6954282648,13602.8467837787,13799.1440228117,13975.8457038279,14134.2930211367,14275.8681171956,14401.9585932596,14513.9284544827,14613.0953398845,14700.7135955665,14777.9625541448,14845.9392769917,14905.6549838568,14958.0344187927,15003.9174644987,15044.0624017941,15079.1503044777,15109.7901529022,15136.5243361008,15159.8342888673,15180.1460754579,15197.8357855323,15213.2346513665,15226.633829477
47,Alabama,854.71421386998,871.300129342931,888.205093266201,905.431867528499,922.820304110291,940.152166881785,956.865054466503,972.116705499548,993.781285398683,1024.54112230928,1067.06409906459,1124.87789521375,1202.56976186814,1306.54525433822,1445.5456891191,1624.03638542491,1853.86069661614,2150.14787922007,2532.10415241029,3023.75923817923,3654.73858116787,4460.75750469469,5481.43411297462,6759.81993509804,8339.39642368645,10259.4427359918,12548.3799831878,15215.9512233651,18245.6696402502,21589.8848884732,25171.6062764246,28889.4117158902,32628.3950695066,36273.5233618343,39722.4864439331,42895.5502477196,45740.8813285209,48235.3270596578,50379.9250598679,52192.8914570784,53702.2191346221,54939.9271708572,55938.7654380476,56730.9331516657,57347.7351963388,57819.2062346789,58173.4073140012,58435.5183503124,58627.1099759315,58765.8462084578,58865.6361209645,58937.0926099238,58988.1152738749,59024.4840269308,59050.3786764873,59068.7997443739,59081.8926265356,59091.1889522928,59097.782081322,59102.4527324759,59105.7582905724,59108.0962174329,59109.749327899,59110.918330019,59111.7453028656,59112.3306236939,59112.745120242,59113.0387625886,59113.2468268756,59113.3942454485,59113.498666084,59113.5725986532,59113.6249206186,59113.6619344805,59113.688113234,59113.70662836,59113.7197255897,59113.7289931075,59113.7355530362,59113.7401978721,59113.7434873811,59113.7458171861,59113.7474671423,59113.7486353989,59113.7494623674,59113.7500475954,59113.7504616666,59113.7507546112,59113.7509618685,59113.7511085224,59113.7512123143,59113.7512857867,59113.7513378053,59113.751374638,59113.7514007183,59113.7514191836,59113.7514322555,59113.7514415078,59113.7514480557,59113.7514526891
